order_id,user_id,session_id,order_date,country,device,ab_group,category,order_value_eur,items_count,is_returned
ORD001151,U01726,S006088,2023-07-14,DE,Android,control,Electronics,292.89,4,0
ORD001152,U01729,S006100,2023-08-13,DE,Android,variant,Fashion,113.49,4,0
ORD001153,U01731,S006104,2023-08-07,DE,Android,variant,Home & Garden,139.04,2,0
ORD001154,U01731,S006106,2023-08-07,DE,Android,variant,Sports,166.18,4,0
ORD001155,U01731,S006108,2023-07-10,DE,Android,variant,Home & Garden,22.83,2,0
ORD001156,U01735,S006122,2023-06-24,PL,Android,variant,Sports,121.13,1,0
ORD001157,U01736,S006124,2023-07-10,DE,iOS,variant,Electronics,156.8,4,0
ORD001158,U01738,S006132,2023-07-10,DE,Android,variant,Electronics,294.68,1,0
ORD001159,U01738,S006133,2023-08-29,DE,Android,variant,Electronics,64.91,4,0
ORD001160,U01740,S006136,2023-07-30,DE,iOS,control,Home & Garden,110.46,1,0
ORD001161,U01742,S006144,2023-07-27,DE,Android,control,Sports,266.49,5,0
ORD001162,U01743,S006148,2023-06-20,CZ,Android,variant,Beauty,150.19,4,0
ORD001163,U01744,S006150,2023-06-21,DE,iOS,control,Fashion,296.18,3,1
ORD001164,U01744,S006152,2023-07-30,DE,iOS,control,Beauty,224.96,2,0
ORD001165,U01744,S006154,2023-08-09,DE,iOS,control,Beauty,142.05,5,1
ORD001166,U01746,S006163,2023-06-24,DE,Android,variant,Beauty,194.61,1,0
ORD001167,U01748,S006170,2023-08-04,DE,Android,control,Beauty,29.86,1,0
ORD001168,U01749,S006173,2023-08-06,PL,iOS,control,Sports,190.97,1,0
ORD001169,U01749,S006175,2023-08-06,PL,iOS,variant,Sports,69.34,2,0
ORD001170,U01750,S006176,2023-07-23,RO,Android,control,Fashion,31.31,2,0
ORD001171,U01751,S006180,2023-06-25,PL,iOS,control,Home & Garden,88.38,2,0
ORD001172,U01752,S006185,2023-06-04,DE,Android,variant,Fashion,154.08,4,0
ORD001173,U01752,S006186,2023-07-27,DE,Android,variant,Fashion,198.61,5,1
ORD001174,U01753,S006188,2023-07-14,PL,Android,variant,Electronics,180.69,2,0
ORD001175,U01753,S006190,2023-07-19,PL,Android,control,Home & Garden,153.7,2,0
ORD001176,U01754,S006195,2023-07-26,DE,Android,control,Sports,163.67,3,1
ORD001177,U01755,S006196,2023-07-02,DE,iOS,variant,Home & Garden,203.74,5,1
ORD001178,U01758,S006203,2023-07-02,PL,iOS,variant,Beauty,193.63,5,0
ORD001179,U01758,S006205,2023-07-28,PL,iOS,variant,Sports,42.78,6,0
ORD001180,U01760,S006210,2023-07-27,CZ,iOS,control,Beauty,50.57,2,1
ORD001181,U01760,S006213,2023-08-20,CZ,iOS,variant,Home & Garden,79.95,4,0
ORD001182,U01761,S006214,2023-08-26,CZ,iOS,variant,Electronics,280.14,4,1
ORD001183,U01764,S006223,2023-07-05,CZ,Android,variant,Sports,267.4,2,0
ORD001184,U01767,S006233,2023-07-27,CZ,iOS,variant,Fashion,198.03,5,0
ORD001185,U01768,S006236,2023-07-21,DE,Android,control,Fashion,107.95,3,0
ORD001186,U01768,S006238,2023-07-16,DE,Android,variant,Fashion,46.41,2,0
ORD001187,U01769,S006243,2023-07-16,CZ,Android,variant,Electronics,11.06,6,0
ORD001188,U01771,S006246,2023-08-19,CZ,iOS,control,Sports,148.57,4,1
ORD001189,U01771,S006247,2023-07-28,CZ,iOS,control,Sports,121.03,4,1
ORD001190,U01772,S006252,2023-07-20,RO,iOS,control,Sports,239.93,3,0
ORD001191,U01773,S006254,2023-06-09,PL,Android,variant,Home & Garden,287.68,6,0
ORD001192,U01780,S006278,2023-08-09,CZ,Android,variant,Home & Garden,83.31,5,0
ORD001193,U01780,S006279,2023-06-19,CZ,Android,variant,Sports,148.85,2,0
ORD001194,U01782,S006284,2023-06-15,DE,Android,variant,Beauty,185.91,3,0
ORD001195,U01785,S006294,2023-08-19,DE,iOS,variant,Fashion,208.17,6,0
ORD001196,U01785,S006295,2023-06-02,DE,iOS,control,Electronics,44.58,5,0
ORD001197,U01786,S006298,2023-06-14,DE,iOS,control,Electronics,209.11,1,1
ORD001198,U01787,S006300,2023-07-27,PL,iOS,variant,Fashion,125.6,3,1
ORD001199,U01789,S006307,2023-06-30,CZ,Android,control,Electronics,148.27,2,0
ORD001200,U01790,S006312,2023-07-31,PL,iOS,variant,Sports,89.08,4,0
ORD001201,U01790,S006314,2023-08-29,PL,iOS,variant,Home & Garden,53.37,3,0
ORD001202,U01792,S006320,2023-07-21,DE,iOS,control,Home & Garden,153.48,4,0
ORD001203,U01793,S006322,2023-06-29,SK,iOS,variant,Home & Garden,139.23,5,0
ORD001204,U01796,S006333,2023-08-05,DE,Android,variant,Electronics,97.38,2,0
ORD001205,U01797,S006337,2023-07-03,DE,Android,control,Home & Garden,279.37,5,0
ORD001206,U01800,S006347,2023-07-10,DE,Android,variant,Beauty,68.08,6,0
ORD001207,U01800,S006348,2023-06-21,DE,Android,control,Fashion,140.59,3,0
ORD001208,U01802,S006353,2023-07-12,DE,Android,variant,Fashion,160.16,3,0
ORD001209,U01811,S006380,2023-07-23,PL,Android,variant,Home & Garden,64.46,2,0
ORD001210,U01812,S006383,2023-07-12,SK,iOS,variant,Electronics,195.07,5,1
ORD001211,U01812,S006384,2023-07-05,SK,iOS,control,Home & Garden,91.39,4,0
ORD001212,U01813,S006387,2023-06-15,PL,iOS,variant,Home & Garden,261.19,3,0
ORD001213,U01814,S006391,2023-06-24,PL,Android,variant,Beauty,82.37,2,0
ORD001214,U01814,S006392,2023-07-11,PL,Android,variant,Electronics,205.68,5,0
ORD001215,U01815,S006397,2023-06-03,RO,Android,control,Sports,125.32,6,0
ORD001216,U01816,S006400,2023-07-03,CZ,Android,control,Home & Garden,270.25,1,1
ORD001217,U01820,S006414,2023-07-12,SK,Android,control,Fashion,171.44,3,1
ORD001218,U01823,S006419,2023-08-02,DE,iOS,variant,Home & Garden,144.38,4,0
ORD001219,U01823,S006420,2023-06-10,DE,iOS,variant,Sports,222.2,2,0
ORD001220,U01824,S006424,2023-07-30,CZ,Android,control,Fashion,153.98,1,0
ORD001221,U01826,S006430,2023-07-28,DE,Android,variant,Electronics,132.35,3,1
ORD001222,U01826,S006431,2023-06-06,DE,Android,control,Electronics,23.08,4,0
ORD001223,U01827,S006436,2023-06-24,CZ,Android,variant,Beauty,63.53,4,0
ORD001224,U01828,S006438,2023-06-22,DE,Android,variant,Electronics,212.13,5,1
ORD001225,U01829,S006441,2023-06-18,CZ,Android,variant,Fashion,176.36,1,0
ORD001226,U01830,S006446,2023-08-03,SK,iOS,variant,Beauty,67.0,5,0
ORD001227,U01830,S006449,2023-07-28,SK,iOS,control,Home & Garden,45.26,1,0
ORD001228,U01831,S006452,2023-08-18,DE,Android,variant,Beauty,21.63,3,0
ORD001229,U01833,S006459,2023-06-01,CZ,iOS,control,Fashion,262.7,4,0
ORD001230,U01834,S006462,2023-06-23,CZ,Android,control,Home & Garden,296.28,1,0
ORD001231,U01837,S006469,2023-08-25,DE,iOS,variant,Fashion,153.97,6,0
ORD001232,U01838,S006472,2023-08-21,RO,iOS,control,Home & Garden,127.83,6,0
ORD001233,U01840,S006478,2023-08-07,DE,Android,control,Beauty,49.13,2,0
ORD001234,U01844,S006490,2023-06-22,PL,Android,control,Electronics,204.45,2,0
ORD001235,U01847,S006501,2023-07-24,DE,iOS,variant,Home & Garden,66.4,2,0
ORD001236,U01847,S006502,2023-07-21,DE,iOS,control,Electronics,49.84,1,1
ORD001237,U01848,S006505,2023-08-17,PL,Android,variant,Electronics,55.0,5,0
ORD001238,U01848,S006506,2023-06-07,PL,Android,control,Electronics,253.01,5,1
ORD001239,U01849,S006507,2023-06-05,DE,Android,control,Electronics,225.61,5,0
ORD001240,U01849,S006508,2023-06-24,DE,Android,control,Beauty,213.74,6,0
ORD001241,U01850,S006513,2023-06-11,PL,iOS,variant,Sports,113.0,6,1
ORD001242,U01851,S006516,2023-08-29,DE,iOS,variant,Home & Garden,22.92,4,0
ORD001243,U01857,S006532,2023-06-04,DE,Android,control,Home & Garden,37.94,1,0
ORD001244,U01859,S006537,2023-08-03,SK,Android,variant,Fashion,76.99,2,0
ORD001245,U01860,S006541,2023-08-16,PL,iOS,variant,Electronics,79.38,4,0
ORD001246,U01862,S006547,2023-07-11,PL,iOS,variant,Electronics,191.08,3,1
ORD001247,U01866,S006564,2023-08-25,PL,Android,control,Fashion,80.58,3,0
ORD001248,U01866,S006565,2023-06-04,PL,Android,control,Fashion,272.7,2,0
ORD001249,U01868,S006570,2023-07-18,PL,Android,variant,Beauty,116.5,5,1
ORD001250,U01870,S006574,2023-07-13,PL,Android,control,Beauty,133.79,6,1
ORD001251,U01872,S006581,2023-08-17,PL,iOS,variant,Home & Garden,114.1,3,0
ORD001252,U01874,S006587,2023-06-30,CZ,iOS,variant,Sports,240.23,3,0
ORD001253,U01877,S006598,2023-08-22,PL,Android,variant,Beauty,42.16,4,0
ORD001254,U01883,S006613,2023-07-24,DE,iOS,control,Home & Garden,146.94,4,1
ORD001255,U01891,S006638,2023-07-02,PL,Android,control,Fashion,152.29,2,0
ORD001256,U01891,S006640,2023-08-10,PL,Android,variant,Beauty,68.25,5,0
ORD001257,U01892,S006642,2023-08-03,CZ,iOS,control,Sports,63.09,1,0
ORD001258,U01892,S006643,2023-08-29,CZ,iOS,variant,Fashion,274.14,2,0
ORD001259,U01894,S006648,2023-07-22,PL,iOS,control,Home & Garden,130.76,4,0
ORD001260,U01898,S006660,2023-08-13,DE,iOS,variant,Electronics,137.41,2,0
ORD001261,U01898,S006662,2023-07-09,DE,iOS,variant,Electronics,37.27,6,0
ORD001262,U01899,S006663,2023-07-10,CZ,iOS,control,Home & Garden,271.34,1,1
ORD001263,U01899,S006666,2023-08-06,CZ,iOS,control,Fashion,181.84,3,1
ORD001264,U01902,S006678,2023-07-25,DE,Android,variant,Fashion,191.61,1,0
ORD001265,U01903,S006681,2023-07-15,PL,Android,variant,Sports,16.83,1,0
ORD001266,U01903,S006684,2023-07-07,PL,Android,variant,Sports,196.49,1,0
ORD001267,U01904,S006689,2023-06-24,PL,iOS,control,Fashion,87.44,2,0
ORD001268,U01905,S006691,2023-08-18,DE,Android,control,Beauty,27.17,2,0
ORD001269,U01906,S006695,2023-07-30,DE,Android,control,Home & Garden,273.7,5,0
ORD001270,U01907,S006701,2023-07-02,DE,Android,control,Home & Garden,58.14,4,0
ORD001271,U01909,S006706,2023-07-26,CZ,iOS,variant,Home & Garden,64.37,3,0
ORD001272,U01911,S006713,2023-06-30,PL,Android,variant,Sports,240.08,3,1
ORD001273,U01912,S006716,2023-07-03,DE,Android,control,Sports,272.65,4,0
ORD001274,U01913,S006717,2023-07-07,DE,iOS,control,Home & Garden,262.2,4,0
ORD001275,U01913,S006718,2023-07-02,DE,iOS,variant,Beauty,276.43,2,1
ORD001276,U01913,S006719,2023-06-09,DE,iOS,variant,Fashion,248.78,4,0
ORD001277,U01914,S006723,2023-08-05,CZ,iOS,variant,Sports,201.94,3,0
ORD001278,U01914,S006724,2023-06-27,CZ,iOS,variant,Sports,57.84,3,0
ORD001279,U01915,S006727,2023-07-02,DE,iOS,variant,Beauty,102.96,4,1
ORD001280,U01918,S006737,2023-06-07,SK,Android,variant,Fashion,101.91,6,1
ORD001281,U01919,S006741,2023-06-16,PL,Android,variant,Sports,137.87,1,0
ORD001282,U01922,S006751,2023-08-09,CZ,iOS,variant,Electronics,110.78,3,0
ORD001283,U01924,S006756,2023-07-19,DE,Android,control,Electronics,270.51,4,0
ORD001284,U01924,S006757,2023-06-07,DE,Android,variant,Sports,258.35,6,1
ORD001285,U01926,S006763,2023-07-20,CZ,Android,control,Fashion,82.15,3,0
ORD001286,U01926,S006764,2023-08-13,CZ,Android,control,Home & Garden,94.17,1,0
ORD001287,U01927,S006768,2023-07-13,CZ,Android,variant,Electronics,235.78,3,0
ORD001288,U01927,S006769,2023-07-05,CZ,Android,variant,Home & Garden,286.56,2,0
ORD001289,U01928,S006772,2023-06-07,DE,Android,variant,Fashion,30.55,3,0
ORD001290,U01929,S006776,2023-07-10,DE,iOS,control,Electronics,106.11,5,0
ORD001291,U01929,S006778,2023-08-28,DE,iOS,control,Fashion,70.46,1,0
ORD001292,U01936,S006804,2023-08-21,PL,Android,variant,Home & Garden,141.03,6,1
ORD001293,U01938,S006808,2023-08-28,PL,iOS,variant,Fashion,21.01,3,0
ORD001294,U01939,S006815,2023-06-13,DE,Android,control,Electronics,66.58,4,0
ORD001295,U01940,S006816,2023-08-06,PL,iOS,variant,Electronics,218.13,1,0
ORD001296,U01941,S006819,2023-06-01,DE,iOS,variant,Home & Garden,247.53,5,0
ORD001297,U01944,S006829,2023-07-10,DE,Android,variant,Home & Garden,297.9,6,1
ORD001298,U01945,S006830,2023-07-30,RO,Android,variant,Fashion,226.92,4,0
ORD001299,U01945,S006831,2023-06-27,RO,Android,variant,Sports,158.0,2,0
ORD001300,U01948,S006841,2023-06-22,DE,iOS,variant,Electronics,24.71,6,0
ORD001301,U01951,S006852,2023-06-23,DE,iOS,variant,Home & Garden,292.6,2,0
ORD001302,U01955,S006864,2023-07-06,DE,Android,control,Home & Garden,116.87,1,0
ORD001303,U01955,S006865,2023-07-06,DE,Android,variant,Home & Garden,240.18,6,0
ORD001304,U01956,S006868,2023-08-04,PL,Android,variant,Beauty,124.3,4,0
ORD001305,U01957,S006872,2023-07-25,CZ,Android,control,Sports,27.41,6,0
ORD001306,U01959,S006882,2023-08-02,DE,Android,control,Sports,226.49,5,0
ORD001307,U01961,S006889,2023-06-23,DE,Android,control,Sports,134.22,5,0
ORD001308,U01961,S006890,2023-08-03,DE,Android,control,Beauty,239.85,2,0
ORD001309,U01962,S006895,2023-07-10,DE,Android,variant,Beauty,216.09,4,0
ORD001310,U01963,S006898,2023-07-12,DE,Android,variant,Beauty,171.07,5,0
ORD001311,U01964,S006901,2023-08-01,PL,Android,variant,Beauty,25.36,3,0
ORD001312,U01965,S006904,2023-06-28,DE,iOS,variant,Sports,176.92,6,0
ORD001313,U01965,S006905,2023-06-04,DE,iOS,variant,Beauty,253.95,3,0
ORD001314,U01967,S006910,2023-06-27,SK,Android,control,Fashion,214.02,5,1
ORD001315,U01970,S006922,2023-07-26,PL,Android,control,Fashion,297.24,6,0
ORD001316,U01975,S006938,2023-06-07,DE,Android,variant,Beauty,192.61,4,0
ORD001317,U01983,S006962,2023-06-07,DE,iOS,variant,Home & Garden,212.62,3,0
ORD001318,U01983,S006964,2023-08-07,DE,iOS,control,Home & Garden,22.0,6,0
ORD001319,U01984,S006968,2023-08-19,DE,iOS,control,Sports,22.17,4,0
ORD001320,U01986,S006977,2023-08-21,SK,iOS,control,Fashion,260.78,4,0
ORD001321,U01990,S006990,2023-08-16,DE,Android,control,Electronics,72.37,6,0
ORD001322,U01993,S007000,2023-06-05,DE,Android,variant,Sports,22.89,3,1
ORD001323,U01994,S007001,2023-07-03,RO,Android,variant,Home & Garden,130.21,3,0
ORD001324,U01996,S007006,2023-07-30,DE,iOS,variant,Sports,231.39,2,0
ORD001325,U01996,S007007,2023-07-13,DE,iOS,variant,Beauty,107.53,1,0
ORD001326,U01997,S007008,2023-07-25,PL,iOS,variant,Home & Garden,64.37,4,0
ORD001327,U02006,S007038,2023-06-09,DE,Android,control,Fashion,269.6,5,0
ORD001328,U02007,S007041,2023-06-20,CZ,Android,control,Fashion,35.32,6,1
ORD001329,U02009,S007047,2023-08-13,DE,iOS,control,Electronics,218.64,2,0
ORD001330,U02009,S007048,2023-08-21,DE,iOS,variant,Beauty,43.5,6,0
ORD001331,U02009,S007050,2023-07-05,DE,iOS,control,Home & Garden,232.24,4,0
ORD001332,U02011,S007054,2023-08-21,DE,Android,control,Sports,214.89,3,0
ORD001333,U02011,S007055,2023-08-16,DE,Android,control,Electronics,218.64,6,0
ORD001334,U02014,S007063,2023-06-14,SK,Android,variant,Home & Garden,198.54,3,0
ORD001335,U02015,S007064,2023-07-10,PL,iOS,variant,Electronics,234.71,5,0
ORD001336,U02016,S007068,2023-08-21,DE,iOS,variant,Fashion,171.37,1,0
ORD001337,U02018,S007075,2023-06-30,DE,iOS,variant,Home & Garden,111.59,6,0
ORD001338,U02020,S007078,2023-08-04,PL,iOS,variant,Sports,260.06,1,1
ORD001339,U02020,S007079,2023-07-17,PL,iOS,variant,Fashion,137.83,5,0
ORD001340,U02021,S007084,2023-08-20,CZ,iOS,variant,Beauty,192.08,5,0
ORD001341,U02022,S007088,2023-07-26,RO,iOS,variant,Sports,259.09,2,0
ORD001342,U02023,S007091,2023-08-29,DE,Android,control,Fashion,115.31,3,0
ORD001343,U02024,S007097,2023-06-23,PL,iOS,variant,Electronics,130.96,1,0
ORD001344,U02026,S007104,2023-07-04,DE,iOS,variant,Electronics,88.18,2,0
ORD001345,U02030,S007115,2023-06-23,DE,Android,variant,Beauty,263.91,1,1
ORD001346,U02031,S007119,2023-06-14,CZ,iOS,variant,Fashion,89.79,4,1
ORD001347,U02032,S007121,2023-08-02,RO,iOS,control,Beauty,279.84,6,0
ORD001348,U02042,S007149,2023-08-02,SK,Android,variant,Electronics,20.21,5,0
ORD001349,U02043,S007152,2023-06-28,DE,iOS,control,Home & Garden,145.39,2,0
ORD001350,U02045,S007158,2023-07-29,DE,iOS,variant,Sports,129.12,6,0
ORD001351,U02045,S007161,2023-08-18,DE,iOS,variant,Beauty,187.09,3,0
ORD001352,U02048,S007169,2023-06-18,RO,iOS,control,Sports,297.08,4,0
ORD001353,U02049,S007172,2023-06-24,DE,iOS,control,Beauty,245.19,3,1
ORD001354,U02050,S007176,2023-08-20,DE,iOS,control,Electronics,133.66,1,1
ORD001355,U02054,S007188,2023-06-09,PL,iOS,variant,Sports,196.14,2,1
ORD001356,U02058,S007198,2023-06-12,DE,Android,variant,Home & Garden,281.57,2,0
ORD001357,U02060,S007202,2023-06-06,DE,iOS,control,Beauty,150.95,1,0
ORD001358,U02062,S007212,2023-07-26,DE,iOS,control,Beauty,159.53,6,0
ORD001359,U02062,S007214,2023-08-16,DE,iOS,variant,Sports,260.78,5,1
ORD001360,U02068,S007230,2023-07-23,CZ,Android,control,Fashion,60.27,1,1
ORD001361,U02069,S007235,2023-07-30,DE,Android,variant,Electronics,110.42,4,0
ORD001362,U02070,S007236,2023-07-08,PL,Android,control,Home & Garden,126.84,4,0
ORD001363,U02071,S007238,2023-08-14,RO,Android,variant,Electronics,201.6,2,0
ORD001364,U02072,S007243,2023-08-19,RO,Android,control,Home & Garden,219.33,2,0
ORD001365,U02072,S007244,2023-06-24,RO,Android,variant,Home & Garden,154.67,1,0
ORD001366,U02073,S007249,2023-06-21,PL,Android,control,Beauty,25.25,1,0
ORD001367,U02075,S007257,2023-07-11,DE,Android,variant,Sports,80.56,3,0
ORD001368,U02076,S007259,2023-06-05,DE,iOS,control,Electronics,288.52,3,1
ORD001369,U02078,S007272,2023-07-07,DE,iOS,variant,Home & Garden,258.11,2,0
ORD001370,U02080,S007276,2023-07-22,CZ,iOS,variant,Electronics,30.21,2,0
ORD001371,U02080,S007277,2023-06-11,CZ,iOS,variant,Beauty,22.96,4,0
ORD001372,U02081,S007279,2023-06-10,PL,Android,variant,Beauty,294.76,3,0
ORD001373,U02081,S007280,2023-07-05,PL,Android,variant,Sports,248.58,4,0
ORD001374,U02082,S007283,2023-08-16,DE,Android,control,Home & Garden,289.57,3,0
ORD001375,U02082,S007285,2023-06-20,DE,Android,control,Beauty,277.57,1,0
ORD001376,U02083,S007289,2023-08-28,DE,iOS,variant,Fashion,163.48,6,1
ORD001377,U02084,S007291,2023-07-20,DE,Android,variant,Fashion,205.4,2,0
ORD001378,U02084,S007294,2023-08-14,DE,Android,variant,Home & Garden,91.47,1,0
ORD001379,U02086,S007297,2023-08-18,CZ,Android,control,Home & Garden,256.34,4,0
ORD001380,U02090,S007311,2023-08-25,SK,Android,variant,Fashion,183.62,1,0
ORD001381,U02091,S007312,2023-08-25,DE,Android,variant,Sports,35.02,3,0
ORD001382,U02093,S007320,2023-06-02,DE,Android,variant,Home & Garden,92.09,1,0
ORD001383,U02096,S007330,2023-07-15,PL,iOS,variant,Beauty,173.79,2,0
ORD001384,U02097,S007332,2023-07-05,DE,Android,variant,Home & Garden,148.79,3,0
ORD001385,U02099,S007336,2023-08-10,SK,iOS,control,Sports,211.57,5,1
ORD001386,U02102,S007353,2023-08-12,DE,iOS,control,Electronics,61.7,2,0
ORD001387,U02103,S007355,2023-06-13,RO,iOS,variant,Beauty,274.71,1,0
ORD001388,U02103,S007356,2023-06-10,RO,iOS,variant,Fashion,18.35,1,0
ORD001389,U02104,S007359,2023-06-11,DE,Android,variant,Beauty,278.1,1,0
ORD001390,U02104,S007360,2023-08-12,DE,Android,control,Home & Garden,117.43,3,0
ORD001391,U02105,S007364,2023-08-01,DE,Android,control,Home & Garden,143.98,1,0
ORD001392,U02108,S007373,2023-07-21,CZ,iOS,control,Fashion,273.9,5,0
ORD001393,U02111,S007379,2023-06-16,DE,iOS,variant,Sports,205.32,4,0
ORD001394,U02112,S007385,2023-07-23,DE,iOS,control,Beauty,217.94,3,0
ORD001395,U02113,S007389,2023-08-17,DE,Android,variant,Fashion,294.52,1,0
ORD001396,U02115,S007397,2023-07-02,DE,Android,control,Home & Garden,276.3,3,0
ORD001397,U02121,S007419,2023-08-26,DE,Android,control,Sports,263.8,3,1
ORD001398,U02123,S007426,2023-07-19,DE,Android,variant,Sports,29.14,1,0
ORD001399,U02124,S007429,2023-08-20,PL,Android,control,Home & Garden,86.11,5,0
ORD001400,U02125,S007432,2023-08-08,DE,Android,variant,Home & Garden,85.68,1,0
ORD001401,U02127,S007444,2023-08-15,CZ,Android,control,Beauty,167.71,1,1
ORD001402,U02128,S007445,2023-06-01,DE,iOS,variant,Home & Garden,157.3,5,0
ORD001403,U02128,S007447,2023-08-14,DE,iOS,variant,Beauty,191.2,3,0
ORD001404,U02130,S007453,2023-07-03,PL,iOS,variant,Electronics,203.17,6,0
ORD001405,U02135,S007470,2023-08-16,DE,iOS,variant,Home & Garden,131.62,5,0
ORD001406,U02137,S007473,2023-07-13,DE,iOS,control,Beauty,259.13,3,0
ORD001407,U02139,S007480,2023-07-27,DE,Android,control,Fashion,140.05,4,1
ORD001408,U02139,S007481,2023-06-27,DE,Android,control,Electronics,111.17,3,0
ORD001409,U02142,S007490,2023-06-20,PL,Android,control,Fashion,241.97,3,0
ORD001410,U02142,S007491,2023-06-12,PL,Android,variant,Sports,88.43,2,0
ORD001411,U02142,S007492,2023-07-17,PL,Android,control,Beauty,260.57,2,0
ORD001412,U02143,S007497,2023-07-04,DE,Android,control,Electronics,222.63,6,0
ORD001413,U02144,S007498,2023-07-18,DE,Android,variant,Electronics,225.17,3,0
ORD001414,U02144,S007499,2023-06-20,DE,Android,variant,Fashion,16.47,5,0
ORD001415,U02145,S007502,2023-06-25,RO,iOS,variant,Electronics,50.74,5,0
ORD001416,U02146,S007504,2023-08-19,DE,Android,variant,Beauty,171.3,4,0
ORD001417,U02147,S007509,2023-08-18,DE,Android,variant,Sports,233.3,5,1
ORD001418,U02147,S007512,2023-08-14,DE,Android,control,Sports,274.06,1,0
ORD001419,U02150,S007519,2023-08-17,CZ,Android,variant,Electronics,97.85,1,0
ORD001420,U02150,S007522,2023-08-01,CZ,Android,variant,Beauty,132.39,2,0
ORD001421,U02151,S007525,2023-08-29,DE,Android,control,Electronics,132.42,4,0
ORD001422,U02152,S007529,2023-06-21,PL,Android,variant,Beauty,238.29,2,0
ORD001423,U02154,S007535,2023-07-02,DE,Android,control,Sports,215.82,5,0
ORD001424,U02155,S007539,2023-07-19,RO,Android,control,Fashion,204.21,1,0
ORD001425,U02155,S007540,2023-06-23,RO,Android,variant,Electronics,238.86,5,0
ORD001426,U02157,S007549,2023-06-29,DE,Android,variant,Home & Garden,77.05,2,0
ORD001427,U02158,S007554,2023-08-20,DE,iOS,variant,Home & Garden,46.28,6,0
ORD001428,U02160,S007561,2023-08-21,DE,iOS,variant,Home & Garden,197.96,2,0
ORD001429,U02163,S007575,2023-06-10,PL,iOS,variant,Sports,290.21,1,0
ORD001430,U02164,S007578,2023-07-17,DE,Android,variant,Beauty,299.46,2,0
ORD001431,U02166,S007583,2023-07-22,PL,Android,control,Electronics,94.46,4,0
