user_id,country,device,user_type,registration_date,age_group
U01865,CZ,iOS,new,2023-12-29,45-54
U01866,PL,Android,returning,2023-04-04,35-44
U01867,RO,Android,returning,2023-05-22,25-34
U01868,PL,Android,new,2023-06-06,35-44
U01869,PL,Android,new,2023-02-16,18-24
U01870,PL,Android,new,2023-03-26,45-54
U01871,RO,Android,returning,2023-01-06,25-34
U01872,PL,iOS,returning,2023-09-03,55+
U01873,DE,Android,new,2023-12-24,18-24
U01874,CZ,iOS,new,2023-08-06,55+
U01875,PL,iOS,returning,2023-12-17,55+
U01876,DE,Android,new,2023-04-26,35-44
U01877,PL,Android,new,2023-01-27,18-24
U01878,RO,Android,returning,2023-06-23,18-24
U01879,DE,Android,new,2023-05-29,55+
U01880,DE,Android,returning,2023-07-21,55+
U01881,RO,iOS,returning,2023-01-19,18-24
U01882,DE,Android,new,2023-07-02,18-24
U01883,DE,iOS,new,2023-01-03,18-24
U01884,PL,Android,returning,2023-02-21,25-34
U01885,DE,Android,new,2023-07-30,35-44
U01886,PL,Android,new,2023-04-26,25-34
U01887,SK,Android,new,2023-10-02,45-54
U01888,DE,iOS,new,2023-03-24,25-34
U01889,DE,Android,new,2023-02-26,35-44
U01890,DE,Android,returning,2023-01-17,35-44
U01891,PL,Android,returning,2023-03-02,25-34
U01892,CZ,iOS,new,2023-06-16,45-54
U01893,DE,Android,new,2023-03-09,25-34
U01894,PL,iOS,new,2023-06-26,35-44
U01895,RO,iOS,new,2023-08-08,35-44
U01896,PL,iOS,new,2023-05-25,25-34
U01897,DE,Android,new,2023-09-19,35-44
U01898,DE,iOS,new,2023-12-25,18-24
U01899,CZ,iOS,new,2023-12-25,55+
U01900,PL,Android,new,2023-11-19,18-24
U01901,RO,iOS,new,2023-05-21,55+
U01902,DE,Android,new,2023-04-13,35-44
U01903,PL,Android,new,2023-12-25,45-54
U01904,PL,iOS,new,2023-02-01,35-44
U01905,DE,Android,new,2023-07-06,35-44
U01906,DE,Android,returning,2023-01-25,35-44
U01907,DE,Android,returning,2023-04-19,45-54
U01908,DE,Android,new,2023-04-05,18-24
U01909,CZ,iOS,returning,2023-02-19,25-34
U01910,DE,iOS,returning,2023-06-19,55+
U01911,PL,Android,new,2023-09-28,55+
U01912,DE,Android,returning,2023-07-16,55+
U01913,DE,iOS,returning,2023-03-03,25-34
U01914,CZ,iOS,new,2023-04-09,55+
U01915,DE,iOS,returning,2023-11-13,25-34
U01916,CZ,Android,new,2023-10-01,55+
U01917,DE,iOS,returning,2023-12-31,55+
U01918,SK,Android,returning,2023-06-27,45-54
U01919,PL,Android,returning,2023-02-04,18-24
U01920,PL,iOS,new,2023-03-27,18-24
U01921,DE,iOS,new,2023-10-17,45-54
U01922,CZ,iOS,returning,2023-09-11,25-34
U01923,CZ,Android,returning,2023-08-13,45-54
U01924,DE,Android,new,2023-11-07,25-34
U01925,CZ,iOS,returning,2023-10-31,45-54
U01926,CZ,Android,new,2023-09-15,25-34
U01927,CZ,Android,new,2023-06-01,18-24
U01928,DE,Android,new,2023-10-01,35-44
U01929,DE,iOS,returning,2023-03-10,25-34
U01930,PL,Android,new,2023-04-18,55+
U01931,DE,iOS,returning,2023-07-08,35-44
U01932,PL,iOS,new,2023-03-10,18-24
U01933,SK,iOS,new,2023-11-17,35-44
U01934,DE,Android,returning,2023-04-01,55+
U01935,CZ,iOS,returning,2023-02-24,35-44
U01936,PL,Android,returning,2023-11-17,25-34
U01937,DE,Android,returning,2023-06-16,45-54
U01938,PL,iOS,new,2023-03-21,25-34
U01939,DE,Android,new,2023-09-03,25-34
U01940,PL,iOS,new,2023-04-07,35-44
U01941,DE,iOS,returning,2023-01-11,55+
U01942,DE,Android,new,2023-04-07,45-54
U01943,CZ,Android,returning,2023-02-21,18-24
U01944,DE,Android,new,2023-11-05,18-24
U01945,RO,Android,returning,2023-11-26,35-44
U01946,RO,Android,returning,2023-03-15,18-24
U01947,PL,iOS,returning,2023-02-24,18-24
U01948,DE,iOS,returning,2023-04-14,25-34
U01949,DE,Android,new,2023-06-07,35-44
U01950,PL,Android,new,2023-11-18,55+
U01951,DE,iOS,new,2023-06-01,18-24
U01952,DE,Android,new,2023-04-25,35-44
U01953,RO,iOS,returning,2023-04-26,18-24
U01954,DE,Android,new,2023-09-09,35-44
U01955,DE,Android,new,2023-07-02,18-24
U01956,PL,Android,returning,2023-01-23,55+
U01957,CZ,Android,returning,2023-04-03,35-44
U01958,SK,Android,new,2023-11-16,45-54
U01959,DE,Android,returning,2023-12-05,18-24
U01960,SK,iOS,returning,2023-01-02,25-34
U01961,DE,Android,returning,2023-06-13,45-54
U01962,DE,Android,returning,2023-02-04,25-34
U01963,DE,Android,returning,2023-02-16,35-44
U01964,PL,Android,returning,2023-06-13,55+
U01965,DE,iOS,returning,2023-11-22,25-34
U01966,PL,Android,returning,2023-07-16,55+
U01967,SK,Android,returning,2023-10-02,45-54
U01968,PL,iOS,returning,2023-09-27,18-24
U01969,DE,Android,returning,2023-05-01,35-44
U01970,PL,Android,new,2023-10-13,35-44
U01971,SK,iOS,returning,2023-07-04,35-44
U01972,DE,iOS,returning,2023-08-24,45-54
U01973,DE,Android,returning,2023-05-05,18-24
U01974,CZ,Android,new,2023-12-23,45-54
U01975,DE,Android,returning,2023-07-10,45-54
U01976,SK,Android,new,2023-11-01,18-24
U01977,DE,Android,returning,2023-05-06,25-34
U01978,PL,Android,returning,2023-04-04,35-44
U01979,PL,Android,returning,2023-08-29,18-24
U01980,DE,Android,returning,2023-05-27,55+
U01981,PL,Android,returning,2023-03-30,45-54
U01982,CZ,Android,returning,2023-10-11,35-44
U01983,DE,iOS,new,2023-12-30,18-24
U01984,DE,iOS,returning,2023-09-25,45-54
U01985,DE,Android,returning,2023-11-13,55+
U01986,SK,iOS,returning,2023-11-06,35-44
U01987,PL,iOS,new,2023-12-01,35-44
U01988,PL,Android,new,2023-11-28,35-44
U01989,CZ,Android,new,2023-11-05,25-34
U01990,DE,Android,new,2023-10-05,35-44
U01991,PL,iOS,new,2023-04-07,35-44
U01992,RO,Android,returning,2023-02-13,45-54
U01993,DE,Android,new,2023-01-24,35-44
U01994,RO,Android,new,2023-05-25,45-54
U01995,RO,iOS,new,2023-07-02,45-54
U01996,DE,iOS,new,2023-09-15,55+
U01997,PL,iOS,new,2023-07-15,25-34
U01998,CZ,Android,returning,2023-03-19,25-34
U01999,SK,iOS,returning,2023-04-21,25-34
U02000,PL,iOS,returning,2023-09-14,35-44
U02001,CZ,Android,new,2023-08-18,45-54
U02002,SK,iOS,new,2023-01-21,25-34
U02003,PL,iOS,returning,2023-11-09,45-54
U02004,SK,Android,returning,2023-02-19,55+
U02005,PL,Android,new,2023-02-14,35-44
U02006,DE,Android,new,2023-03-24,18-24
U02007,CZ,Android,returning,2023-04-02,35-44
U02008,CZ,Android,new,2023-08-15,55+
U02009,DE,iOS,new,2023-09-07,55+
U02010,DE,Android,returning,2023-12-15,35-44
U02011,DE,Android,returning,2023-07-11,18-24
U02012,RO,Android,returning,2023-11-14,55+
U02013,DE,Android,new,2023-01-05,55+
U02014,SK,Android,returning,2023-07-24,18-24
U02015,PL,iOS,returning,2023-06-28,45-54
U02016,DE,iOS,returning,2023-02-25,45-54
U02017,DE,Android,new,2023-08-10,55+
U02018,DE,iOS,new,2023-09-06,45-54
U02019,PL,iOS,new,2023-01-20,25-34
U02020,PL,iOS,returning,2023-06-13,18-24
U02021,CZ,iOS,new,2023-07-05,25-34
U02022,RO,iOS,new,2023-01-12,25-34
U02023,DE,Android,new,2023-02-12,45-54
U02024,PL,iOS,new,2023-08-03,18-24
U02025,SK,Android,returning,2023-02-17,35-44
U02026,DE,iOS,returning,2023-03-26,55+
U02027,CZ,iOS,new,2023-12-19,55+
U02028,SK,Android,returning,2023-07-19,25-34
U02029,CZ,Android,new,2023-02-09,35-44
U02030,DE,Android,new,2023-01-08,35-44
U02031,CZ,iOS,new,2023-02-28,18-24
U02032,RO,iOS,returning,2023-08-19,55+
U02033,DE,iOS,new,2023-02-19,55+
U02034,PL,Android,new,2023-03-27,25-34
U02035,PL,Android,returning,2023-12-14,18-24
U02036,SK,Android,returning,2023-06-04,45-54
U02037,RO,Android,new,2023-11-29,55+
U02038,PL,iOS,new,2023-08-07,25-34
U02039,PL,Android,returning,2023-08-23,55+
U02040,DE,iOS,returning,2023-08-12,45-54
U02041,DE,iOS,returning,2023-11-21,18-24
U02042,SK,Android,returning,2023-02-14,55+
U02043,DE,iOS,returning,2023-07-30,55+
U02044,PL,Android,returning,2023-02-21,35-44
U02045,DE,iOS,returning,2023-08-04,18-24
U02046,SK,iOS,new,2023-04-11,45-54
U02047,RO,iOS,returning,2023-07-31,45-54
U02048,RO,iOS,returning,2023-01-04,35-44
U02049,DE,iOS,returning,2023-12-04,45-54
U02050,DE,iOS,new,2023-12-11,18-24
U02051,DE,Android,returning,2023-01-14,55+
U02052,DE,iOS,returning,2023-06-12,25-34
U02053,RO,Android,returning,2023-10-12,18-24
U02054,PL,iOS,new,2023-10-23,25-34
U02055,RO,Android,new,2023-07-26,18-24
U02056,SK,Android,returning,2023-12-30,45-54
U02057,RO,iOS,new,2023-11-18,35-44
U02058,DE,Android,new,2023-04-15,55+
U02059,DE,iOS,returning,2023-03-20,18-24
U02060,DE,iOS,new,2023-10-20,45-54
U02061,PL,Android,new,2023-11-21,25-34
U02062,DE,iOS,returning,2023-06-02,45-54
U02063,CZ,Android,returning,2023-05-14,18-24
U02064,RO,iOS,new,2023-11-23,55+
U02065,DE,Android,returning,2023-03-04,18-24
U02066,PL,Android,returning,2023-02-09,45-54
U02067,PL,Android,new,2023-02-21,18-24
U02068,CZ,Android,new,2023-04-18,45-54
U02069,DE,Android,new,2023-03-24,55+
U02070,PL,Android,returning,2023-11-20,35-44
U02071,RO,Android,new,2023-09-05,55+
U02072,RO,Android,new,2023-05-11,18-24
U02073,PL,Android,returning,2023-09-23,18-24
U02074,DE,Android,new,2023-04-22,25-34
U02075,DE,Android,new,2023-05-18,55+
U02076,DE,iOS,returning,2023-11-30,55+
U02077,RO,Android,new,2023-07-24,35-44
U02078,DE,iOS,returning,2023-07-21,25-34
U02079,RO,Android,returning,2023-04-16,45-54
U02080,CZ,iOS,returning,2023-11-02,55+
U02081,PL,Android,new,2023-07-16,18-24
U02082,DE,Android,returning,2023-08-19,55+
U02083,DE,iOS,returning,2023-07-29,55+
U02084,DE,Android,returning,2023-06-30,45-54
U02085,DE,Android,returning,2023-04-06,35-44
U02086,CZ,Android,new,2023-03-16,18-24
U02087,DE,Android,new,2023-06-18,25-34
U02088,DE,Android,new,2023-10-15,25-34
U02089,PL,iOS,returning,2023-02-22,18-24
U02090,SK,Android,returning,2023-10-21,35-44
U02091,DE,Android,returning,2023-06-13,18-24
U02092,PL,Android,new,2023-05-21,35-44
U02093,DE,Android,new,2023-10-30,55+
U02094,RO,Android,returning,2023-01-03,45-54
U02095,SK,iOS,new,2023-01-19,18-24
U02096,PL,iOS,new,2023-02-05,35-44
U02097,DE,Android,new,2023-05-21,35-44
U02098,PL,Android,returning,2023-09-10,45-54
U02099,SK,iOS,new,2023-09-10,35-44
U02100,DE,Android,returning,2023-11-13,25-34
U02101,RO,iOS,returning,2023-02-23,25-34
U02102,DE,iOS,returning,2023-03-29,55+
U02103,RO,iOS,new,2023-01-03,18-24
U02104,DE,Android,new,2023-02-26,55+
U02105,DE,Android,new,2023-07-14,45-54
U02106,DE,iOS,returning,2023-03-03,45-54
U02107,PL,Android,returning,2023-11-23,55+
U02108,CZ,iOS,new,2023-09-02,45-54
U02109,DE,iOS,returning,2023-04-26,35-44
U02110,SK,Android,returning,2023-10-13,25-34
U02111,DE,iOS,new,2023-12-22,18-24
U02112,DE,iOS,new,2023-12-10,18-24
U02113,DE,Android,returning,2023-06-24,35-44
U02114,CZ,iOS,returning,2023-06-09,18-24
U02115,DE,Android,returning,2023-03-08,55+
U02116,DE,Android,new,2023-09-20,45-54
U02117,CZ,iOS,returning,2023-03-26,18-24
U02118,PL,Android,new,2023-03-17,18-24
U02119,DE,Android,returning,2023-08-24,45-54
U02120,DE,iOS,new,2023-06-30,45-54
U02121,DE,Android,returning,2023-04-19,18-24
U02122,DE,Android,returning,2023-08-14,45-54
U02123,DE,Android,returning,2023-04-10,55+
U02124,PL,Android,returning,2023-11-08,25-34
U02125,DE,Android,new,2023-02-26,35-44
U02126,DE,Android,new,2023-05-03,55+
U02127,CZ,Android,new,2023-12-25,35-44
U02128,DE,iOS,new,2023-09-11,35-44
U02129,PL,iOS,new,2023-12-28,55+
U02130,PL,iOS,returning,2023-12-25,25-34
U02131,DE,Android,new,2023-03-29,45-54
U02132,RO,iOS,new,2023-03-14,18-24
U02133,RO,iOS,new,2023-04-01,18-24
U02134,DE,Android,new,2023-11-01,25-34
U02135,DE,iOS,returning,2023-08-30,35-44
U02136,PL,Android,new,2023-04-27,18-24
U02137,DE,iOS,returning,2023-02-21,35-44
U02138,DE,Android,new,2023-10-07,18-24
U02139,DE,Android,returning,2023-06-30,55+
U02140,DE,iOS,returning,2023-09-05,18-24
U02141,RO,iOS,returning,2023-03-17,25-34
U02142,PL,Android,returning,2023-07-02,45-54
U02143,DE,Android,returning,2023-07-04,45-54
U02144,DE,Android,returning,2023-11-24,55+
U02145,RO,iOS,new,2023-08-19,35-44
U02146,DE,Android,returning,2023-06-19,35-44
U02147,DE,Android,new,2023-04-08,55+
U02148,PL,Android,returning,2023-03-04,35-44
U02149,DE,Android,returning,2023-05-28,25-34
U02150,CZ,Android,new,2023-08-27,55+
U02151,DE,Android,new,2023-12-07,35-44
U02152,PL,Android,returning,2023-01-08,18-24
U02153,PL,Android,new,2023-01-28,18-24
U02154,DE,Android,new,2023-01-26,55+
U02155,RO,Android,returning,2023-12-07,35-44
U02156,RO,Android,returning,2023-03-15,18-24
U02157,DE,Android,new,2023-05-29,45-54
U02158,DE,iOS,returning,2023-08-05,35-44
U02159,DE,Android,returning,2023-11-02,35-44
U02160,DE,iOS,new,2023-10-24,45-54
U02161,DE,Android,new,2023-10-11,45-54
U02162,DE,iOS,returning,2023-10-07,18-24
U02163,PL,iOS,returning,2023-03-12,35-44
U02164,DE,Android,returning,2023-08-28,45-54
U02165,RO,Android,returning,2023-01-15,18-24
U02166,PL,Android,new,2023-03-13,55+
U02167,DE,Android,returning,2023-07-11,35-44
U02168,CZ,Android,new,2023-01-28,18-24
U02169,SK,iOS,returning,2023-08-25,18-24
U02170,DE,iOS,returning,2023-02-13,35-44
U02171,DE,Android,returning,2023-11-01,35-44
U02172,DE,Android,returning,2023-02-01,18-24
U02173,DE,Android,returning,2023-12-26,45-54
U02174,DE,iOS,returning,2023-03-11,35-44
U02175,DE,iOS,new,2023-11-18,45-54
U02176,CZ,Android,new,2023-11-16,55+
U02177,PL,Android,new,2023-03-03,18-24
U02178,PL,Android,new,2023-09-16,45-54
U02179,RO,iOS,returning,2023-09-05,55+
U02180,SK,iOS,returning,2023-05-14,55+
U02181,PL,iOS,new,2023-03-05,25-34
U02182,PL,iOS,new,2023-03-29,45-54
U02183,DE,Android,returning,2023-05-29,35-44
U02184,DE,Android,returning,2023-12-08,45-54
U02185,SK,Android,new,2023-08-02,18-24
U02186,DE,Android,new,2023-10-16,55+
U02187,DE,iOS,returning,2023-08-16,45-54
U02188,DE,iOS,new,2023-08-23,55+
U02189,DE,iOS,new,2023-04-18,18-24
U02190,CZ,Android,returning,2023-03-31,35-44
U02191,CZ,iOS,new,2023-08-24,35-44
U02192,DE,iOS,returning,2023-07-21,45-54
U02193,CZ,Android,returning,2023-11-07,55+
U02194,DE,Android,returning,2023-05-13,35-44
U02195,PL,Android,new,2023-10-27,25-34
U02196,DE,Android,returning,2023-04-29,45-54
U02197,CZ,iOS,returning,2023-06-15,25-34
U02198,SK,Android,returning,2023-02-23,45-54
U02199,DE,Android,new,2023-02-02,18-24
U02200,CZ,iOS,returning,2023-08-15,25-34
U02201,DE,Android,new,2023-06-14,55+
U02202,DE,Android,new,2023-10-12,35-44
U02203,DE,Android,returning,2023-04-26,25-34
U02204,PL,iOS,returning,2023-02-14,25-34
U02205,SK,iOS,new,2023-01-18,45-54
U02206,PL,Android,new,2023-10-18,55+
U02207,DE,Android,returning,2023-09-12,55+
U02208,DE,iOS,returning,2023-06-30,18-24
U02209,PL,Android,new,2023-08-13,18-24
U02210,CZ,Android,new,2023-03-07,25-34
U02211,PL,Android,new,2023-01-27,35-44
U02212,DE,Android,returning,2023-05-09,25-34
U02213,DE,Android,returning,2023-05-28,55+
U02214,DE,iOS,returning,2023-09-14,18-24
U02215,PL,iOS,new,2023-10-26,18-24
U02216,DE,Android,new,2023-01-17,18-24
U02217,DE,iOS,new,2023-03-13,18-24
U02218,PL,iOS,returning,2023-05-01,55+
U02219,SK,iOS,new,2023-12-26,18-24
U02220,PL,iOS,new,2023-08-02,55+
U02221,RO,Android,new,2023-09-03,18-24
U02222,PL,iOS,new,2023-09-12,35-44
U02223,DE,Android,returning,2023-04-27,25-34
U02224,PL,Android,returning,2023-10-01,18-24
U02225,PL,Android,new,2023-10-10,25-34
U02226,CZ,Android,new,2023-08-09,18-24
U02227,RO,Android,new,2023-11-12,45-54
U02228,DE,Android,new,2023-01-30,45-54
U02229,PL,iOS,new,2023-10-02,25-34
U02230,DE,Android,new,2023-01-30,18-24
U02231,DE,iOS,new,2023-06-10,35-44
U02232,PL,Android,new,2023-03-08,18-24
U02233,DE,Android,returning,2023-02-09,35-44
U02234,PL,Android,new,2023-04-23,55+
U02235,SK,Android,returning,2023-05-30,35-44
U02236,PL,Android,new,2023-12-24,45-54
U02237,RO,Android,new,2023-12-28,25-34
U02238,DE,iOS,new,2023-09-24,35-44
U02239,DE,Android,new,2023-03-14,45-54
U02240,DE,iOS,new,2023-02-28,55+
U02241,DE,iOS,new,2023-07-16,55+
U02242,PL,iOS,new,2023-07-16,18-24
U02243,DE,Android,new,2023-04-25,18-24
U02244,DE,Android,new,2023-12-05,18-24
U02245,CZ,Android,returning,2023-11-08,35-44
U02246,DE,Android,returning,2023-10-30,55+
U02247,SK,iOS,returning,2023-08-11,18-24
U02248,PL,iOS,returning,2023-02-25,35-44
U02249,PL,Android,returning,2023-10-01,55+
U02250,DE,Android,returning,2023-05-14,25-34
U02251,RO,Android,returning,2023-03-09,35-44
U02252,RO,iOS,new,2023-02-13,55+
U02253,DE,Android,new,2023-07-22,35-44
U02254,SK,iOS,new,2023-12-01,55+
U02255,DE,Android,new,2023-12-05,45-54
U02256,PL,Android,returning,2023-01-09,45-54
U02257,SK,Android,new,2023-11-23,18-24
U02258,SK,Android,returning,2023-05-22,45-54
U02259,DE,iOS,new,2023-04-03,45-54
U02260,DE,Android,returning,2023-03-07,18-24
U02261,DE,Android,returning,2023-04-30,45-54
U02262,DE,Android,new,2023-10-24,35-44
U02263,DE,iOS,returning,2023-05-12,55+
U02264,PL,Android,new,2023-01-23,45-54
U02265,PL,Android,new,2023-02-27,35-44
U02266,PL,iOS,returning,2023-12-15,25-34
U02267,DE,iOS,new,2023-01-13,45-54
U02268,DE,iOS,new,2023-11-30,18-24
U02269,DE,Android,new,2023-03-24,55+
U02270,DE,Android,new,2023-01-14,55+
U02271,CZ,iOS,new,2023-10-25,55+
U02272,CZ,Android,returning,2023-01-17,18-24
U02273,RO,iOS,returning,2023-02-09,55+
U02274,PL,Android,returning,2023-11-19,55+
U02275,PL,iOS,returning,2023-01-27,35-44
U02276,DE,Android,returning,2023-05-18,35-44
U02277,CZ,iOS,new,2023-05-05,35-44
U02278,CZ,Android,returning,2023-03-01,45-54
U02279,DE,Android,new,2023-07-05,35-44
U02280,PL,Android,returning,2023-12-01,25-34
U02281,SK,iOS,returning,2023-10-19,25-34
U02282,CZ,iOS,returning,2023-07-28,35-44
U02283,DE,Android,new,2023-06-24,25-34
U02284,PL,iOS,new,2023-10-22,25-34
U02285,DE,Android,new,2023-08-21,55+
U02286,RO,iOS,new,2023-12-31,18-24
U02287,DE,Android,new,2023-08-09,55+
U02288,RO,iOS,new,2023-09-29,45-54
U02289,PL,iOS,new,2023-12-23,35-44
U02290,PL,Android,returning,2023-10-30,18-24
U02291,RO,iOS,returning,2023-07-01,45-54
U02292,CZ,iOS,returning,2023-05-29,55+
U02293,DE,iOS,returning,2023-09-18,35-44
U02294,PL,Android,new,2023-12-12,55+
U02295,DE,iOS,new,2023-10-29,45-54
U02296,DE,Android,returning,2023-06-24,55+
U02297,DE,Android,returning,2023-08-07,25-34
U02298,SK,iOS,returning,2023-01-22,25-34
U02299,PL,Android,returning,2023-08-09,18-24
U02300,DE,Android,new,2023-06-27,45-54
U02301,SK,Android,returning,2023-04-25,55+
U02302,RO,iOS,new,2023-02-24,25-34
U02303,SK,iOS,new,2023-10-10,18-24
U02304,PL,Android,returning,2023-10-04,18-24
U02305,DE,iOS,returning,2023-07-09,45-54
U02306,DE,Android,returning,2023-09-24,18-24
U02307,SK,Android,new,2023-08-16,25-34
U02308,CZ,Android,new,2023-05-23,18-24
U02309,CZ,Android,returning,2023-04-24,35-44
U02310,PL,Android,returning,2023-08-21,35-44
U02311,PL,iOS,returning,2023-01-20,35-44
U02312,SK,iOS,returning,2023-04-08,18-24
U02313,PL,Android,returning,2023-11-21,25-34
U02314,DE,Android,returning,2023-12-11,25-34
U02315,DE,Android,returning,2023-09-12,55+
U02316,DE,Android,returning,2023-04-20,25-34
U02317,DE,Android,new,2023-12-30,45-54
U02318,PL,iOS,returning,2023-11-20,25-34
U02319,SK,iOS,returning,2023-06-03,45-54
U02320,DE,Android,returning,2023-11-19,18-24
U02321,DE,iOS,returning,2023-04-23,35-44
U02322,RO,Android,returning,2023-08-03,18-24
U02323,PL,Android,new,2023-04-01,45-54
U02324,DE,iOS,returning,2023-12-27,45-54
U02325,PL,Android,new,2023-11-04,55+
U02326,SK,iOS,new,2023-04-21,35-44
U02327,CZ,Android,returning,2023-05-14,45-54
U02328,DE,Android,returning,2023-07-24,25-34
U02329,PL,Android,new,2023-06-23,25-34
U02330,SK,Android,returning,2023-10-21,18-24
U02331,PL,Android,returning,2023-11-11,18-24
U02332,DE,iOS,returning,2023-07-14,55+
U02333,CZ,Android,new,2023-02-02,25-34
U02334,SK,Android,returning,2023-03-22,35-44
U02335,RO,Android,new,2023-03-24,25-34
U02336,DE,Android,returning,2023-01-07,18-24
U02337,DE,Android,new,2023-09-14,35-44
U02338,DE,iOS,new,2023-01-13,35-44
U02339,SK,Android,new,2023-03-05,35-44
U02340,DE,Android,returning,2023-02-13,45-54
U02341,DE,iOS,returning,2023-01-11,25-34
U02342,CZ,iOS,new,2023-02-18,55+
U02343,CZ,Android,returning,2023-06-09,35-44
U02344,PL,Android,returning,2023-05-21,55+
U02345,DE,Android,new,2023-08-30,45-54
U02346,DE,Android,returning,2023-10-15,55+
U02347,DE,iOS,returning,2023-05-06,35-44
U02348,CZ,Android,returning,2023-10-07,18-24
U02349,CZ,Android,returning,2023-07-23,18-24
U02350,DE,Android,returning,2023-11-26,18-24
U02351,PL,Android,returning,2023-02-18,55+
U02352,DE,Android,returning,2023-05-08,55+
U02353,CZ,Android,returning,2023-10-18,45-54
U02354,CZ,iOS,new,2023-06-09,55+
U02355,PL,Android,returning,2023-11-03,55+
U02356,PL,Android,returning,2023-09-08,35-44
U02357,CZ,Android,returning,2023-08-25,18-24
U02358,PL,Android,new,2023-02-23,18-24
U02359,PL,Android,new,2023-03-24,18-24
U02360,SK,Android,returning,2023-01-20,55+
U02361,DE,iOS,new,2023-09-07,18-24
U02362,DE,iOS,returning,2023-06-01,35-44
U02363,DE,iOS,returning,2023-09-25,25-34
U02364,DE,iOS,returning,2023-03-14,35-44
U02365,PL,Android,new,2023-09-23,35-44
U02366,DE,iOS,returning,2023-03-11,35-44
U02367,DE,Android,returning,2023-08-02,18-24
U02368,CZ,Android,new,2023-06-09,45-54
U02369,DE,iOS,returning,2023-06-19,18-24
U02370,PL,iOS,new,2023-06-29,18-24
U02371,DE,iOS,returning,2023-04-09,55+
U02372,DE,iOS,returning,2023-06-06,55+
