event_id,session_id,user_id,stage,event_date,device,country,ab_group,time_on_stage_sec
E0010354,S003621,U01027,app_open,2023-06-06,iOS,PL,control,189
E0010355,S003622,U01027,app_open,2023-08-13,iOS,PL,variant,115
E0010356,S003622,U01027,product_view,2023-08-13,iOS,PL,variant,172
E0010357,S003622,U01027,add_to_cart,2023-08-13,iOS,PL,variant,195
E0010358,S003623,U01027,app_open,2023-06-07,iOS,PL,variant,165
E0010359,S003623,U01027,product_view,2023-06-07,iOS,PL,variant,283
E0010360,S003624,U01027,app_open,2023-07-13,iOS,PL,control,59
E0010361,S003624,U01027,product_view,2023-07-13,iOS,PL,control,30
E0010362,S003625,U01028,app_open,2023-08-19,iOS,SK,variant,145
E0010363,S003625,U01028,product_view,2023-08-19,iOS,SK,variant,59
E0010364,S003626,U01028,app_open,2023-08-07,iOS,SK,variant,63
E0010365,S003626,U01028,product_view,2023-08-07,iOS,SK,variant,63
E0010366,S003627,U01028,app_open,2023-07-05,iOS,SK,control,52
E0010367,S003628,U01028,app_open,2023-08-24,iOS,SK,variant,134
E0010368,S003628,U01028,product_view,2023-08-24,iOS,SK,variant,52
E0010369,S003628,U01028,add_to_cart,2023-08-24,iOS,SK,variant,213
E0010370,S003629,U01028,app_open,2023-07-24,iOS,SK,variant,207
E0010371,S003629,U01028,product_view,2023-07-24,iOS,SK,variant,279
E0010372,S003629,U01028,add_to_cart,2023-07-24,iOS,SK,variant,153
E0010373,S003630,U01029,app_open,2023-08-25,Android,DE,control,209
E0010374,S003630,U01029,product_view,2023-08-25,Android,DE,control,259
E0010375,S003630,U01029,add_to_cart,2023-08-25,Android,DE,control,189
E0010376,S003630,U01029,checkout_start,2023-08-25,Android,DE,control,185
E0010377,S003630,U01029,payment_info,2023-08-25,Android,DE,control,28
E0010378,S003630,U01029,order_placed,2023-08-25,Android,DE,control,122
E0010379,S003631,U01029,app_open,2023-07-06,Android,DE,control,72
E0010380,S003631,U01029,product_view,2023-07-06,Android,DE,control,292
E0010381,S003631,U01029,add_to_cart,2023-07-06,Android,DE,control,224
E0010382,S003631,U01029,checkout_start,2023-07-06,Android,DE,control,200
E0010383,S003631,U01029,payment_info,2023-07-06,Android,DE,control,142
E0010384,S003631,U01029,order_placed,2023-07-06,Android,DE,control,163
E0010385,S003632,U01029,app_open,2023-08-18,Android,DE,variant,274
E0010386,S003632,U01029,product_view,2023-08-18,Android,DE,variant,54
E0010387,S003632,U01029,add_to_cart,2023-08-18,Android,DE,variant,87
E0010388,S003632,U01029,checkout_start,2023-08-18,Android,DE,variant,124
E0010389,S003632,U01029,payment_info,2023-08-18,Android,DE,variant,176
E0010390,S003632,U01029,order_placed,2023-08-18,Android,DE,variant,35
E0010391,S003633,U01029,app_open,2023-08-24,Android,DE,control,110
E0010392,S003633,U01029,product_view,2023-08-24,Android,DE,control,189
E0010393,S003633,U01029,add_to_cart,2023-08-24,Android,DE,control,107
E0010394,S003633,U01029,checkout_start,2023-08-24,Android,DE,control,105
E0010395,S003633,U01029,payment_info,2023-08-24,Android,DE,control,63
E0010396,S003633,U01029,order_placed,2023-08-24,Android,DE,control,232
E0010397,S003634,U01030,app_open,2023-06-21,Android,PL,control,153
E0010398,S003634,U01030,product_view,2023-06-21,Android,PL,control,157
E0010399,S003634,U01030,add_to_cart,2023-06-21,Android,PL,control,300
E0010400,S003635,U01030,app_open,2023-07-28,Android,PL,control,94
E0010401,S003635,U01030,product_view,2023-07-28,Android,PL,control,61
E0010402,S003635,U01030,add_to_cart,2023-07-28,Android,PL,control,199
E0010403,S003635,U01030,checkout_start,2023-07-28,Android,PL,control,213
E0010404,S003635,U01030,payment_info,2023-07-28,Android,PL,control,92
E0010405,S003635,U01030,order_placed,2023-07-28,Android,PL,control,284
E0010406,S003636,U01031,app_open,2023-08-25,Android,CZ,variant,144
E0010407,S003636,U01031,product_view,2023-08-25,Android,CZ,variant,66
E0010408,S003636,U01031,add_to_cart,2023-08-25,Android,CZ,variant,165
E0010409,S003637,U01031,app_open,2023-08-27,Android,CZ,control,12
E0010410,S003637,U01031,product_view,2023-08-27,Android,CZ,control,162
E0010411,S003637,U01031,add_to_cart,2023-08-27,Android,CZ,control,19
E0010412,S003638,U01031,app_open,2023-06-25,Android,CZ,variant,82
E0010413,S003638,U01031,product_view,2023-06-25,Android,CZ,variant,219
E0010414,S003638,U01031,add_to_cart,2023-06-25,Android,CZ,variant,254
E0010415,S003638,U01031,checkout_start,2023-06-25,Android,CZ,variant,179
E0010416,S003638,U01031,payment_info,2023-06-25,Android,CZ,variant,297
E0010417,S003638,U01031,order_placed,2023-06-25,Android,CZ,variant,33
E0010418,S003639,U01031,app_open,2023-07-20,Android,CZ,control,129
E0010419,S003640,U01032,app_open,2023-06-20,Android,CZ,control,49
E0010420,S003640,U01032,product_view,2023-06-20,Android,CZ,control,166
E0010421,S003640,U01032,add_to_cart,2023-06-20,Android,CZ,control,165
E0010422,S003640,U01032,checkout_start,2023-06-20,Android,CZ,control,69
E0010423,S003640,U01032,payment_info,2023-06-20,Android,CZ,control,193
E0010424,S003641,U01032,app_open,2023-08-05,Android,CZ,variant,126
E0010425,S003641,U01032,product_view,2023-08-05,Android,CZ,variant,133
E0010426,S003641,U01032,add_to_cart,2023-08-05,Android,CZ,variant,223
E0010427,S003642,U01032,app_open,2023-06-12,Android,CZ,variant,29
E0010428,S003643,U01032,app_open,2023-08-23,Android,CZ,variant,133
E0010429,S003643,U01032,product_view,2023-08-23,Android,CZ,variant,65
E0010430,S003643,U01032,add_to_cart,2023-08-23,Android,CZ,variant,171
E0010431,S003643,U01032,checkout_start,2023-08-23,Android,CZ,variant,130
E0010432,S003643,U01032,payment_info,2023-08-23,Android,CZ,variant,183
E0010433,S003643,U01032,order_placed,2023-08-23,Android,CZ,variant,15
E0010434,S003644,U01033,app_open,2023-07-17,Android,CZ,control,53
E0010435,S003644,U01033,product_view,2023-07-17,Android,CZ,control,60
E0010436,S003644,U01033,add_to_cart,2023-07-17,Android,CZ,control,157
E0010437,S003645,U01033,app_open,2023-07-15,Android,CZ,variant,121
E0010438,S003645,U01033,product_view,2023-07-15,Android,CZ,variant,222
E0010439,S003646,U01034,app_open,2023-06-01,iOS,PL,variant,50
E0010440,S003646,U01034,product_view,2023-06-01,iOS,PL,variant,41
E0010441,S003647,U01034,app_open,2023-08-04,iOS,PL,control,7
E0010442,S003647,U01034,product_view,2023-08-04,iOS,PL,control,298
E0010443,S003647,U01034,add_to_cart,2023-08-04,iOS,PL,control,57
E0010444,S003648,U01034,app_open,2023-07-09,iOS,PL,variant,57
E0010445,S003648,U01034,product_view,2023-07-09,iOS,PL,variant,188
E0010446,S003648,U01034,add_to_cart,2023-07-09,iOS,PL,variant,188
E0010447,S003648,U01034,checkout_start,2023-07-09,iOS,PL,variant,101
E0010448,S003648,U01034,payment_info,2023-07-09,iOS,PL,variant,113
E0010449,S003648,U01034,order_placed,2023-07-09,iOS,PL,variant,23
E0010450,S003649,U01034,app_open,2023-07-30,iOS,PL,control,206
E0010451,S003649,U01034,product_view,2023-07-30,iOS,PL,control,44
E0010452,S003650,U01035,app_open,2023-08-08,Android,DE,control,271
E0010453,S003650,U01035,product_view,2023-08-08,Android,DE,control,40
E0010454,S003650,U01035,add_to_cart,2023-08-08,Android,DE,control,281
E0010455,S003650,U01035,checkout_start,2023-08-08,Android,DE,control,76
E0010456,S003651,U01035,app_open,2023-06-22,Android,DE,variant,16
E0010457,S003652,U01036,app_open,2023-07-29,Android,RO,variant,164
E0010458,S003653,U01036,app_open,2023-07-20,Android,RO,control,179
E0010459,S003653,U01036,product_view,2023-07-20,Android,RO,control,16
E0010460,S003654,U01037,app_open,2023-08-25,iOS,DE,control,188
E0010461,S003654,U01037,product_view,2023-08-25,iOS,DE,control,68
E0010462,S003655,U01037,app_open,2023-08-18,iOS,DE,control,47
E0010463,S003656,U01037,app_open,2023-08-01,iOS,DE,control,32
E0010464,S003656,U01037,product_view,2023-08-01,iOS,DE,control,257
E0010465,S003657,U01037,app_open,2023-07-19,iOS,DE,control,76
E0010466,S003658,U01037,app_open,2023-07-29,iOS,DE,control,110
E0010467,S003658,U01037,product_view,2023-07-29,iOS,DE,control,118
E0010468,S003659,U01038,app_open,2023-06-08,Android,DE,control,111
E0010469,S003659,U01038,product_view,2023-06-08,Android,DE,control,202
E0010470,S003660,U01038,app_open,2023-07-13,Android,DE,variant,138
E0010471,S003660,U01038,product_view,2023-07-13,Android,DE,variant,187
E0010472,S003660,U01038,add_to_cart,2023-07-13,Android,DE,variant,77
E0010473,S003660,U01038,checkout_start,2023-07-13,Android,DE,variant,192
E0010474,S003660,U01038,payment_info,2023-07-13,Android,DE,variant,110
E0010475,S003660,U01038,order_placed,2023-07-13,Android,DE,variant,181
E0010476,S003661,U01038,app_open,2023-06-27,Android,DE,variant,293
E0010477,S003661,U01038,product_view,2023-06-27,Android,DE,variant,102
E0010478,S003662,U01038,app_open,2023-07-18,Android,DE,control,182
E0010479,S003663,U01039,app_open,2023-07-08,Android,DE,control,35
E0010480,S003663,U01039,product_view,2023-07-08,Android,DE,control,36
E0010481,S003664,U01039,app_open,2023-08-18,Android,DE,variant,239
E0010482,S003664,U01039,product_view,2023-08-18,Android,DE,variant,135
E0010483,S003665,U01039,app_open,2023-08-29,Android,DE,control,137
E0010484,S003665,U01039,product_view,2023-08-29,Android,DE,control,129
E0010485,S003665,U01039,add_to_cart,2023-08-29,Android,DE,control,203
E0010486,S003665,U01039,checkout_start,2023-08-29,Android,DE,control,40
E0010487,S003665,U01039,payment_info,2023-08-29,Android,DE,control,50
E0010488,S003665,U01039,order_placed,2023-08-29,Android,DE,control,227
E0010489,S003666,U01039,app_open,2023-07-17,Android,DE,control,30
E0010490,S003667,U01039,app_open,2023-06-21,Android,DE,variant,152
E0010491,S003668,U01040,app_open,2023-07-25,Android,DE,control,216
E0010492,S003668,U01040,product_view,2023-07-25,Android,DE,control,299
E0010493,S003669,U01040,app_open,2023-06-22,Android,DE,control,137
E0010494,S003669,U01040,product_view,2023-06-22,Android,DE,control,241
E0010495,S003670,U01040,app_open,2023-08-18,Android,DE,control,168
E0010496,S003671,U01041,app_open,2023-07-18,iOS,DE,variant,292
E0010497,S003671,U01041,product_view,2023-07-18,iOS,DE,variant,84
E0010498,S003671,U01041,add_to_cart,2023-07-18,iOS,DE,variant,252
E0010499,S003671,U01041,checkout_start,2023-07-18,iOS,DE,variant,253
E0010500,S003671,U01041,payment_info,2023-07-18,iOS,DE,variant,143
E0010501,S003671,U01041,order_placed,2023-07-18,iOS,DE,variant,239
E0010502,S003672,U01041,app_open,2023-07-16,iOS,DE,control,166
E0010503,S003672,U01041,product_view,2023-07-16,iOS,DE,control,268
E0010504,S003673,U01041,app_open,2023-08-05,iOS,DE,variant,175
E0010505,S003674,U01041,app_open,2023-06-26,iOS,DE,variant,224
E0010506,S003674,U01041,product_view,2023-06-26,iOS,DE,variant,221
E0010507,S003674,U01041,add_to_cart,2023-06-26,iOS,DE,variant,237
E0010508,S003674,U01041,checkout_start,2023-06-26,iOS,DE,variant,46
E0010509,S003674,U01041,payment_info,2023-06-26,iOS,DE,variant,45
E0010510,S003674,U01041,order_placed,2023-06-26,iOS,DE,variant,41
E0010511,S003675,U01042,app_open,2023-06-29,iOS,DE,variant,269
E0010512,S003675,U01042,product_view,2023-06-29,iOS,DE,variant,112
E0010513,S003676,U01042,app_open,2023-08-27,iOS,DE,variant,96
E0010514,S003676,U01042,product_view,2023-08-27,iOS,DE,variant,152
E0010515,S003677,U01042,app_open,2023-06-28,iOS,DE,variant,176
E0010516,S003677,U01042,product_view,2023-06-28,iOS,DE,variant,174
E0010517,S003678,U01043,app_open,2023-07-07,iOS,DE,variant,274
E0010518,S003678,U01043,product_view,2023-07-07,iOS,DE,variant,123
E0010519,S003678,U01043,add_to_cart,2023-07-07,iOS,DE,variant,271
E0010520,S003679,U01043,app_open,2023-08-11,iOS,DE,variant,190
E0010521,S003679,U01043,product_view,2023-08-11,iOS,DE,variant,151
E0010522,S003679,U01043,add_to_cart,2023-08-11,iOS,DE,variant,103
E0010523,S003680,U01043,app_open,2023-08-28,iOS,DE,control,178
E0010524,S003680,U01043,product_view,2023-08-28,iOS,DE,control,37
E0010525,S003680,U01043,add_to_cart,2023-08-28,iOS,DE,control,255
E0010526,S003680,U01043,checkout_start,2023-08-28,iOS,DE,control,151
E0010527,S003681,U01043,app_open,2023-07-24,iOS,DE,variant,15
E0010528,S003682,U01043,app_open,2023-07-26,iOS,DE,variant,298
E0010529,S003682,U01043,product_view,2023-07-26,iOS,DE,variant,82
E0010530,S003683,U01044,app_open,2023-07-31,iOS,DE,control,188
E0010531,S003683,U01044,product_view,2023-07-31,iOS,DE,control,169
E0010532,S003683,U01044,add_to_cart,2023-07-31,iOS,DE,control,58
E0010533,S003683,U01044,checkout_start,2023-07-31,iOS,DE,control,28
E0010534,S003683,U01044,payment_info,2023-07-31,iOS,DE,control,44
E0010535,S003683,U01044,order_placed,2023-07-31,iOS,DE,control,114
E0010536,S003684,U01044,app_open,2023-06-03,iOS,DE,control,57
E0010537,S003684,U01044,product_view,2023-06-03,iOS,DE,control,112
E0010538,S003684,U01044,add_to_cart,2023-06-03,iOS,DE,control,191
E0010539,S003684,U01044,checkout_start,2023-06-03,iOS,DE,control,54
E0010540,S003685,U01044,app_open,2023-07-24,iOS,DE,variant,119
E0010541,S003685,U01044,product_view,2023-07-24,iOS,DE,variant,83
E0010542,S003685,U01044,add_to_cart,2023-07-24,iOS,DE,variant,137
E0010543,S003685,U01044,checkout_start,2023-07-24,iOS,DE,variant,69
E0010544,S003686,U01044,app_open,2023-07-23,iOS,DE,variant,73
E0010545,S003686,U01044,product_view,2023-07-23,iOS,DE,variant,70
E0010546,S003686,U01044,add_to_cart,2023-07-23,iOS,DE,variant,140
E0010547,S003686,U01044,checkout_start,2023-07-23,iOS,DE,variant,248
E0010548,S003686,U01044,payment_info,2023-07-23,iOS,DE,variant,23
E0010549,S003686,U01044,order_placed,2023-07-23,iOS,DE,variant,68
E0010550,S003687,U01045,app_open,2023-08-02,Android,CZ,variant,230
E0010551,S003687,U01045,product_view,2023-08-02,Android,CZ,variant,261
E0010552,S003688,U01045,app_open,2023-06-11,Android,CZ,variant,185
E0010553,S003689,U01045,app_open,2023-06-13,Android,CZ,control,221
E0010554,S003689,U01045,product_view,2023-06-13,Android,CZ,control,100
E0010555,S003689,U01045,add_to_cart,2023-06-13,Android,CZ,control,94
E0010556,S003690,U01045,app_open,2023-07-21,Android,CZ,control,186
E0010557,S003691,U01045,app_open,2023-07-24,Android,CZ,variant,25
E0010558,S003691,U01045,product_view,2023-07-24,Android,CZ,variant,203
E0010559,S003692,U01046,app_open,2023-06-12,Android,CZ,control,179
E0010560,S003692,U01046,product_view,2023-06-12,Android,CZ,control,295
E0010561,S003692,U01046,add_to_cart,2023-06-12,Android,CZ,control,95
E0010562,S003692,U01046,checkout_start,2023-06-12,Android,CZ,control,285
E0010563,S003692,U01046,payment_info,2023-06-12,Android,CZ,control,155
E0010564,S003692,U01046,order_placed,2023-06-12,Android,CZ,control,75
E0010565,S003693,U01046,app_open,2023-07-29,Android,CZ,variant,291
E0010566,S003694,U01046,app_open,2023-07-26,Android,CZ,variant,87
E0010567,S003694,U01046,product_view,2023-07-26,Android,CZ,variant,8
E0010568,S003695,U01047,app_open,2023-07-13,Android,DE,control,16
E0010569,S003696,U01047,app_open,2023-08-14,Android,DE,control,278
E0010570,S003696,U01047,product_view,2023-08-14,Android,DE,control,45
E0010571,S003696,U01047,add_to_cart,2023-08-14,Android,DE,control,196
E0010572,S003696,U01047,checkout_start,2023-08-14,Android,DE,control,292
E0010573,S003696,U01047,payment_info,2023-08-14,Android,DE,control,296
E0010574,S003697,U01047,app_open,2023-08-12,Android,DE,variant,294
E0010575,S003697,U01047,product_view,2023-08-12,Android,DE,variant,273
E0010576,S003698,U01048,app_open,2023-08-20,iOS,DE,variant,292
E0010577,S003699,U01048,app_open,2023-08-27,iOS,DE,control,204
E0010578,S003699,U01048,product_view,2023-08-27,iOS,DE,control,125
E0010579,S003700,U01049,app_open,2023-08-16,iOS,DE,variant,9
E0010580,S003700,U01049,product_view,2023-08-16,iOS,DE,variant,153
E0010581,S003700,U01049,add_to_cart,2023-08-16,iOS,DE,variant,177
E0010582,S003700,U01049,checkout_start,2023-08-16,iOS,DE,variant,172
E0010583,S003700,U01049,payment_info,2023-08-16,iOS,DE,variant,207
E0010584,S003700,U01049,order_placed,2023-08-16,iOS,DE,variant,236
E0010585,S003701,U01049,app_open,2023-06-27,iOS,DE,control,108
E0010586,S003701,U01049,product_view,2023-06-27,iOS,DE,control,247
E0010587,S003701,U01049,add_to_cart,2023-06-27,iOS,DE,control,263
E0010588,S003702,U01050,app_open,2023-07-23,iOS,DE,variant,261
E0010589,S003702,U01050,product_view,2023-07-23,iOS,DE,variant,277
E0010590,S003702,U01050,add_to_cart,2023-07-23,iOS,DE,variant,281
E0010591,S003703,U01050,app_open,2023-07-05,iOS,DE,control,50
E0010592,S003703,U01050,product_view,2023-07-05,iOS,DE,control,39
E0010593,S003703,U01050,add_to_cart,2023-07-05,iOS,DE,control,212
E0010594,S003703,U01050,checkout_start,2023-07-05,iOS,DE,control,48
E0010595,S003703,U01050,payment_info,2023-07-05,iOS,DE,control,134
E0010596,S003703,U01050,order_placed,2023-07-05,iOS,DE,control,110
E0010597,S003704,U01050,app_open,2023-08-18,iOS,DE,variant,191
E0010598,S003704,U01050,product_view,2023-08-18,iOS,DE,variant,153
E0010599,S003705,U01050,app_open,2023-06-11,iOS,DE,control,186
E0010600,S003705,U01050,product_view,2023-06-11,iOS,DE,control,38
E0010601,S003706,U01050,app_open,2023-06-27,iOS,DE,variant,78
E0010602,S003706,U01050,product_view,2023-06-27,iOS,DE,variant,298
E0010603,S003706,U01050,add_to_cart,2023-06-27,iOS,DE,variant,290
E0010604,S003707,U01051,app_open,2023-08-10,Android,RO,control,236
E0010605,S003707,U01051,product_view,2023-08-10,Android,RO,control,174
E0010606,S003708,U01051,app_open,2023-07-09,Android,RO,control,87
E0010607,S003708,U01051,product_view,2023-07-09,Android,RO,control,139
E0010608,S003709,U01051,app_open,2023-07-13,Android,RO,control,56
E0010609,S003709,U01051,product_view,2023-07-13,Android,RO,control,285
E0010610,S003709,U01051,add_to_cart,2023-07-13,Android,RO,control,222
E0010611,S003709,U01051,checkout_start,2023-07-13,Android,RO,control,7
E0010612,S003710,U01051,app_open,2023-08-05,Android,RO,control,27
E0010613,S003711,U01052,app_open,2023-08-23,Android,DE,variant,64
E0010614,S003711,U01052,product_view,2023-08-23,Android,DE,variant,159
E0010615,S003712,U01052,app_open,2023-07-08,Android,DE,control,35
E0010616,S003712,U01052,product_view,2023-07-08,Android,DE,control,12
E0010617,S003713,U01053,app_open,2023-08-26,Android,DE,control,144
E0010618,S003713,U01053,product_view,2023-08-26,Android,DE,control,210
E0010619,S003714,U01053,app_open,2023-07-24,Android,DE,control,98
E0010620,S003714,U01053,product_view,2023-07-24,Android,DE,control,215
E0010621,S003714,U01053,add_to_cart,2023-07-24,Android,DE,control,74
